cliente_id,idade,genero,regiao,perfil_risco,renda_mensal,produto_id,nome_produto,tipo_produto,taxa_administracao,risco_produto,data_investimento,valor_investido,rentabilidade_percentual,status_investimento,valor_final
6229,28,F,Sudeste,moderado,4410.36,154,FII Alpha,Renda Fixa,0.95,Baixo,2025-05-22,20696.42,63.83,Resgatado,33906.94
6230,51,M,Norte,moderado,11573.04,161,Cripto Delta,Renda Fixa,1.63,Médio,2025-02-19,24479.9,-1.62,Resgatado,24083.33
6231,67,F,Sudeste,moderado,9833.39,117,FII Alpha,Cripto,0.99,Baixo,2024-03-27,1421.25,-4.23,Resgatado,1361.13
6232,24,F,Nordeste,moderado,7937.8,190,Cripto Delta,Cripto,2.32,Baixo,2025-09-11,29700.81,28.51,Resgatado,38168.51
6233,61,F,Sul,Moderado,4928.62,178,Cripto Delta,FII,1.64,Médio,2022-08-06,41721.4,-15.86,Resgatado,35104.39
6234,51,F,Sul,moderado,4871.88,155,Cripto Delta,Renda Fixa,1.65,Médio,2022-06-19,20820.25,46.61,Resgatado,30524.57
6235,37,Masculino,Sul,moderado,10283.25,184,Renda Fixa Gama,Cripto,1.0,Médio,2025-07-05,37479.02,64.58,Resgatado,61682.97
6236,67,M,Norte,Conservador,6055.78,121,Renda Fixa Gama,Cripto,0.19,Médio,2023-11-02,7980.67,-26.75,Ativo,5845.84
6237,55,Outro,Sul,moderado,7976.63,107,Ação Beta,FII,1.87,Alto,2022-03-17,26714.48,-8.55,Resgatado,24430.39
6238,41,F,Norte,moderado,4615.7,110,Ação Beta,FII,1.82,Alto,2022-12-23,39563.15,33.7,Resgatado,52895.93
6239,27,Outro,Norte,Moderado,5256.71,111,Cripto Delta,Cripto,1.37,Alto,2023/99/99,34261.02,61.06,Resgatado,55180.8
6240,49,Masculino,Sudeste,moderado,7951.67,147,Ação Beta,Ações,1.1,Baixo,2022-12-23,39092.74,23.91,Resgatado,48439.81
6241,69,Masculino,Sul,Moderado,4161.49,162,Renda Fixa Gama,FII,1.39,Baixo,2024-08-13,36196.2,56.28,Ativo,56567.42
6242,32,Feminino,Centro-Oeste,Agressivo,6870.67,126,Renda Fixa Gama,Cripto,1.89,Alto,2022-11-14,6490.88,16.45,Resgatado,7558.63
6243,54,F,Sul,moderado,4249.19,134,Cripto Delta,Ações,1.81,Médio,2025-01-26,5582.09,12.63,Resgatado,6287.11
6244,37,Feminino,Sul,Conservador,7275.46,101,Renda Fixa Gama,Cripto,1.68,Baixo,2024-02-23,48789.38,-10.02,Resgatado,43900.68
6245,20,Outro,Sul,Moderado,4174.18,198,Cripto Delta,Renda Fixa,2.27,Baixo,2022-04-15,24374.18,-13.32,Ativo,21127.54
6246,54,M,Centro-Oeste,Agressivo,10381.41,194,Ação Beta,Ações,1.56,Baixo,2023-10-09,36753.59,51.98,Ativo,55858.11
6247,74,Feminino,Centro-Oeste,Conservador,5839.39,107,Renda Fixa Gama,Renda Fixa,0.13,Baixo,2023/99/99,34236.0,-11.37,Resgatado,30343.37
6248,57,Masculino,Norte,Moderado,7936.23,119,Cripto Delta,Cripto,1.58,Alto,2022-07-15,2692.56,14.85,Resgatado,3092.41
6249,25,F,Centro-Oeste,Agressivo,5948.35,107,Cripto Delta,Ações,1.57,Alto,2024-09-17,25084.03,29.95,Resgatado,32596.7
6250,57,Outro,Norte,Conservador,4746.57,162,FII Alpha,Renda Fixa,0.27,Baixo,2023-12-15,26307.91,-0.92,Ativo,26065.88
6251,61,Masculino,Sudeste,moderado,7435.76,167,Cripto Delta,FII,1.13,Médio,2024-06-26,40525.24,61.56,Ativo,65472.58
6252,73,M,Norte,Conservador,8884.5,130,Cripto Delta,Ações,1.66,Alto,2024-09-20,48127.87,14.52,Resgatado,55116.04
6253,40,F,Sul,Conservador,2379.12,131,Renda Fixa Gama,FII,1.79,Baixo,2023-08-27,14826.79,11.44,Resgatado,16522.97
6254,57,M,Nordeste,Conservador,6327.59,112,FII Alpha,FII,2.24,Alto,2025-10-03,3413.1,-10.4,Ativo,3058.14
6255,28,M,Nordeste,Moderado,5729.77,185,FII Alpha,Renda Fixa,2.12,Baixo,2022-02-16,24027.56,-5.82,Ativo,22629.16
6256,63,F,Sul,moderado,6524.43,125,FII Alpha,Cripto,0.38,Médio,2025-03-31,1977.45,2.04,Ativo,2017.79
6257,25,F,Norte,moderado,9384.62,180,Renda Fixa Gama,Renda Fixa,1.56,Baixo,2023-07-17,19578.24,8.43,Resgatado,21228.69
6258,46,M,Sul,Moderado,8040.69,128,Ação Beta,Cripto,1.53,Baixo,2023-06-01,14026.41,47.14,Resgatado,20638.46
6259,47,Outro,Centro-Oeste,Conservador,8891.62,190,Cripto Delta,Renda Fixa,0.83,Baixo,2023/99/99,12527.27,79.59,Resgatado,22497.72
6260,73,F,Norte,moderado,6657.76,185,FII Alpha,Renda Fixa,0.54,Médio,2024-09-07,579.75,25.72,Resgatado,728.86
6261,27,Masculino,Sul,Conservador,4915.95,117,FII Alpha,Ações,0.58,Baixo,2024-03-09,12906.07,47.59,Resgatado,19048.07
6262,56,Feminino,Centro-Oeste,moderado,-61.99,168,Renda Fixa Gama,Cripto,0.53,Baixo,2023-02-28,16335.91,-3.19,Resgatado,15814.79
6263,45,Outro,Centro-Oeste,Moderado,9538.31,111,Renda Fixa Gama,FII,2.04,Alto,2023-01-26,45596.3,74.18,Resgatado,79419.64
6264,66,F,Norte,Agressivo,-250.33,101,FII Alpha,Cripto,0.46,Baixo,2024-05-16,4868.72,59.14,Ativo,7748.08
6265,53,F,Sudeste,Conservador,9968.92,141,Ação Beta,Cripto,0.73,Alto,2025-01-13,38466.03,45.36,Ativo,55914.22
6266,30,Outro,Sudeste,moderado,7852.32,106,Renda Fixa Gama,Renda Fixa,0.62,Baixo,2022-10-23,36380.71,4.47,Ativo,38006.93
6267,49,Feminino,Centro-Oeste,moderado,10921.38,146,FII Alpha,FII,1.81,Médio,2025-11-22,16649.45,-21.02,Resgatado,13149.74
6268,53,M,Sudeste,moderado,6664.28,189,Ação Beta,Ações,0.48,Médio,2023-04-27,45395.68,76.5,Ativo,80123.38
6269,54,Masculino,Centro-Oeste,Moderado,7250.75,153,Renda Fixa Gama,Renda Fixa,0.16,Médio,2024-04-29,32937.89,,Ativo,49331.08
6270,43,F,Sudeste,Moderado,5536.85,114,Ação Beta,Ações,1.0,Baixo,2023-04-10,5301.39,-14.98,Resgatado,4507.24
6271,39,Feminino,Centro-Oeste,Agressivo,6189.48,157,FII Alpha,Ações,0.83,Médio,2025-06-07,10598.67,30.7,Resgatado,13852.46
6272,21,Masculino,Centro-Oeste,Moderado,4188.17,132,Ação Beta,Cripto,1.05,Médio,2022-05-25,20356.07,37.21,Ativo,27930.56
6273,48,Outro,Centro-Oeste,Conservador,5706.45,166,FII Alpha,FII,1.91,Baixo,2024-09-11,48381.06,18.78,Resgatado,57467.02
6274,35,F,Centro-Oeste,Moderado,3883.73,162,Renda Fixa Gama,Cripto,0.13,Alto,2022-07-27,13588.86,21.89,Resgatado,16563.46
6275,55,M,Nordeste,moderado,6115.56,147,Cripto Delta,FII,0.19,Baixo,2023-03-22,21696.62,30.06,Resgatado,28218.62
6276,41,Outro,Sudeste,Conservador,5935.88,165,Cripto Delta,Ações,0.71,Baixo,2023-02-18,28253.26,58.17,Ativo,44688.18
6277,73,F,Centro-Oeste,Moderado,5949.56,180,FII Alpha,Cripto,2.23,Alto,2024-04-02,18098.06,59.29,Ativo,28828.4
6278,40,Feminino,Sul,Conservador,5774.26,164,Cripto Delta,Ações,0.51,Médio,2025-06-13,35198.22,75.67,Resgatado,61832.71
6279,39,Masculino,Norte,Conservador,4454.84,135,FII Alpha,Renda Fixa,2.49,Baixo,2023-06-29,33214.15,-11.09,Ativo,29530.7
6280,19,Masculino,Sul,Moderado,7398.87,116,Cripto Delta,FII,2.03,Alto,2025-02-01,3490.12,-17.87,Ativo,2866.44
6281,48,F,Sul,Conservador,6787.28,101,Cripto Delta,Ações,1.19,Alto,2024-12-01,21723.01,37.16,Ativo,29795.28
6282,72,Outro,Nordeste,moderado,6690.68,132,Renda Fixa Gama,Ações,1.89,Médio,2025-02-28,39163.59,47.42,Resgatado,57734.96
6283,28,M,Sudeste,moderado,3645.55,192,FII Alpha,FII,1.35,Baixo,2023-12-04,32175.63,7.39,Ativo,34553.41
6284,45,Feminino,Nordeste,Moderado,7683.33,105,Ação Beta,Ações,1.46,Alto,2024-01-26,23279.22,78.33,Ativo,41513.83
6285,63,F,Sudeste,Moderado,4090.52,142,Renda Fixa Gama,Renda Fixa,1.49,Baixo,2023-01-27,36628.51,62.53,Ativo,59532.32
6286,49,Feminino,Centro-Oeste,moderado,4693.09,199,Ação Beta,Ações,1.66,Baixo,2022-03-02,33689.16,24.24,Ativo,41855.41
6287,22,Masculino,Nordeste,Moderado,6229.36,187,Renda Fixa Gama,Ações,0.25,Médio,2023-11-01,41961.69,,Resgatado,62799.87
6288,55,M,Norte,moderado,8875.39,110,FII Alpha,FII,1.58,Baixo,2024-03-28,3024.31,19.84,Resgatado,3624.33
6289,27,Feminino,Sudeste,Conservador,2980.44,104,Ação Beta,FII,1.82,Médio,2024-12-28,26996.34,-8.04,Resgatado,24825.83
6290,57,F,Nordeste,Moderado,3528.35,129,Renda Fixa Gama,Renda Fixa,0.85,Alto,2022-10-21,33185.92,-12.47,Ativo,29047.64
6291,63,M,Norte,Agressivo,1092.76,109,Cripto Delta,Ações,2.45,Médio,2022-04-05,33934.31,1.9,Ativo,34579.06
6292,41,Outro,Sul,moderado,7265.53,190,Ação Beta,Cripto,0.45,Médio,2024-01-30,46160.69,68.53,Ativo,77794.61
6293,52,F,Centro-Oeste,moderado,5156.81,190,Renda Fixa Gama,Renda Fixa,2.29,Alto,2022-09-15,20875.02,11.33,Ativo,23240.16
6294,61,Feminino,Centro-Oeste,Conservador,7061.03,123,Renda Fixa Gama,Cripto,1.72,Médio,2025-07-10,39858.2,69.74,Ativo,67655.31
6295,65,M,Sul,Agressivo,6845.6,158,Ação Beta,Ações,1.69,Médio,2022-07-27,39408.7,57.79,Ativo,62182.99
6296,40,F,Nordeste,Agressivo,7970.08,166,Cripto Delta,Ações,2.2,Alto,2023-01-29,13808.71,36.76,Resgatado,18884.79
6297,34,M,Sul,Agressivo,6003.6,160,Ação Beta,FII,2.1,Médio,2023-06-25,13780.68,68.72,Resgatado,23250.76
6298,18,M,Norte,moderado,4226.74,125,Ação Beta,Renda Fixa,0.93,Baixo,2024-01-04,47170.84,-9.16,Ativo,42849.99
6299,72,M,Sudeste,moderado,6580.03,138,Ação Beta,Cripto,1.79,Médio,2024-09-06,16557.93,-21.62,Resgatado,12978.11
6300,48,Feminino,Nordeste,Agressivo,7036.39,181,Renda Fixa Gama,Ações,0.22,Médio,2023-05-05,21012.9,52.54,Ativo,32053.08
6301,48,F,Sudeste,Moderado,5129.12,102,Cripto Delta,Ações,1.21,Baixo,2025-03-31,30395.61,69.6,Ativo,51550.95
6302,59,Masculino,Sul,Agressivo,6227.08,137,Ação Beta,FII,2.35,Médio,2023-04-01,16170.22,12.14,Ativo,18133.28
6303,74,Masculino,Centro-Oeste,Conservador,2637.48,141,Ação Beta,FII,0.76,Alto,2023/99/99,33259.13,-29.49,Resgatado,23451.01
6304,72,Feminino,Sudeste,Agressivo,2818.77,147,Ação Beta,FII,0.22,Alto,2022-06-22,14827.35,54.3,Ativo,22878.6
6305,59,Feminino,Sudeste,Agressivo,1848.9,188,Ação Beta,Renda Fixa,1.5,Baixo,2023-10-01,26602.83,10.14,Ativo,29300.36
6306,70,M,Centro-Oeste,Agressivo,6721.4,112,Ação Beta,Renda Fixa,0.95,Alto,2023-08-06,28199.57,34.42,Resgatado,37905.86
6307,73,F,Sudeste,Moderado,7849.91,188,Ação Beta,Ações,1.01,Médio,2023-11-29,40127.95,-6.97,Ativo,37331.03
6308,51,F,Sudeste,Agressivo,2436.05,187,Cripto Delta,Cripto,1.5,Alto,2025-09-19,43073.52,44.95,Resgatado,62435.07
6309,26,Outro,Centro-Oeste,Agressivo,6402.78,155,Cripto Delta,Renda Fixa,1.59,Médio,2023-08-19,34238.94,28.51,Resgatado,44000.46
6310,39,Outro,Centro-Oeste,moderado,7117.9,158,Cripto Delta,FII,1.15,Médio,2025-06-06,13865.56,-26.91,Resgatado,10134.34
6311,30,Masculino,Sul,Agressivo,5001.74,162,FII Alpha,FII,1.32,Médio,2024-03-11,23460.98,-29.33,Ativo,16579.87
6312,42,Outro,Sul,Conservador,10003.87,179,FII Alpha,Renda Fixa,2.48,Médio,2024-05-12,28360.99,18.15,Resgatado,33508.51
6313,65,Outro,Sudeste,moderado,2357.15,142,Renda Fixa Gama,Ações,2.4,Médio,2025-06-27,15242.42,-11.97,Ativo,13417.9
6314,35,Masculino,Nordeste,Moderado,5056.1,174,Cripto Delta,Ações,1.8,Alto,2025-10-01,47030.01,69.62,Resgatado,119658.45000000001
6315,68,Masculino,Sul,moderado,-1280.6,156,Cripto Delta,Ações,0.49,Médio,2023-12-31,5876.9,-18.52,Resgatado,4788.5
6316,29,Outro,Sul,Moderado,6864.07,120,Cripto Delta,Ações,0.96,Baixo,2023-01-17,41755.99,48.78,Ativo,62124.56
6317,57,F,Nordeste,Moderado,4170.19,194,Ação Beta,FII,2.22,Baixo,2024-08-04,21607.62,8.49,Ativo,23442.11
6318,34,Outro,Nordeste,Conservador,1060.72,153,Ação Beta,Renda Fixa,1.12,Baixo,2025-04-30,47302.73,72.85,Resgatado,81762.77
6319,32,M,Centro-Oeste,Agressivo,7485.02,178,Renda Fixa Gama,FII,2.39,Alto,2022-06-15,26860.84,-15.38,Ativo,22729.64
6320,59,M,Sul,Conservador,5607.84,152,Cripto Delta,Cripto,1.27,Baixo,2024-09-02,36620.58,55.55,Resgatado,56963.31
6321,32,M,Norte,moderado,5232.56,144,Ação Beta,Ações,2.17,Médio,2022-01-12,36856.83,75.51,Ativo,64687.42
6322,32,Feminino,Norte,Moderado,8818.6,135,Cripto Delta,Ações,0.18,Alto,2025-04-29,35051.18,75.27,Ativo,61434.2
6323,72,M,Sudeste,moderado,4046.93,162,Cripto Delta,Cripto,1.14,Alto,2023-03-25,2944.18,-1.82,Ativo,2890.6
6324,56,F,Sul,Moderado,7609.88,100,Ação Beta,Cripto,1.78,Médio,2022-07-07,31297.55,2.61,Resgatado,32114.42
6325,30,Feminino,Norte,moderado,7973.25,191,Ação Beta,FII,2.17,Baixo,2025-07-23,44793.07,-13.56,Ativo,38719.13
6326,34,Feminino,Sul,Moderado,4593.75,196,FII Alpha,Cripto,1.56,Médio,2022-08-30,42253.64,,Ativo,46897.32
6327,49,M,Sul,Conservador,6021.17,166,Ação Beta,Ações,0.52,Baixo,2025-09-07,45789.89,45.03,Resgatado,66409.08
6328,26,Outro,Norte,Moderado,10196.86,178,FII Alpha,Cripto,2.23,Baixo,2023-06-14,22497.19,-28.82,Resgatado,16013.5
6329,57,Masculino,Sul,Agressivo,3475.52,132,Ação Beta,FII,1.48,Baixo,2023-04-03,23002.68,41.53,Ativo,32555.69
6330,37,Outro,Nordeste,Conservador,7387.33,131,Cripto Delta,Cripto,0.36,Baixo,2025-10-30,40505.28,-28.04,Resgatado,29147.6
6331,43,Outro,Sudeste,Agressivo,6155.28,186,Ação Beta,Cripto,1.21,Baixo,2024-02-13,15521.75,43.41,Ativo,22259.74
6332,44,Feminino,Centro-Oeste,moderado,9176.71,157,Renda Fixa Gama,FII,1.78,Médio,2022-03-07,38371.16,62.45,Resgatado,62333.95
6333,38,Feminino,Norte,moderado,5915.66,125,Cripto Delta,FII,1.18,Alto,2024-12-28,25467.85,9.62,Resgatado,27917.86
6334,35,Feminino,Centro-Oeste,Moderado,7714.38,160,Renda Fixa Gama,FII,2.19,Alto,2023-10-01,13584.32,14.73,Ativo,15585.29
6335,30,F,Sudeste,Moderado,1998.7,116,Cripto Delta,Ações,1.12,Alto,2025-02-22,32362.23,50.04,Resgatado,48556.29
6336,33,F,Nordeste,moderado,639.59,172,Ação Beta,Ações,1.5,Médio,2025-01-30,15141.83,59.02,Resgatado,24078.54
6337,26,Masculino,Nordeste,Conservador,3376.9,168,Ação Beta,Cripto,0.61,Médio,2025-11-02,33753.03,79.96,Ativo,60741.95
6338,29,Feminino,Nordeste,Agressivo,4896.14,128,Ação Beta,Ações,1.33,Alto,2025-03-19,28680.71,29.47,Ativo,37132.92
6339,61,M,Nordeste,moderado,5114.57,162,FII Alpha,Renda Fixa,0.63,Baixo,2023-05-26,36248.62,64.0,Ativo,59447.74
6340,55,Feminino,Norte,Conservador,8730.7,105,Ação Beta,FII,0.64,Alto,2025-11-30,30153.5,-23.83,Resgatado,22967.92
6341,36,F,Norte,Agressivo,5017.53,158,Renda Fixa Gama,Renda Fixa,0.77,Alto,2024-10-16,38035.11,-18.22,Ativo,31105.11
6342,24,Feminino,Sul,Moderado,6059.57,198,FII Alpha,FII,0.21,Baixo,2025-06-05,49812.4,65.75,Resgatado,82564.05
6343,74,F,Sul,Conservador,6348.9,120,Ação Beta,Cripto,0.49,Baixo,2025-11-20,23654.5,11.63,Ativo,26405.52
6344,52,Feminino,Sudeste,Conservador,4421.25,144,FII Alpha,FII,1.12,Baixo,2023-12-04,30113.42,-5.13,Resgatado,28568.6
6345,65,M,Sul,moderado,5954.24,144,FII Alpha,Ações,0.41,Médio,2023-09-19,5543.59,14.58,Ativo,6351.85
6346,35,Masculino,Sudeste,Agressivo,8627.9,186,Cripto Delta,Cripto,0.42,Baixo,2022-08-28,47545.29,27.82,Ativo,60772.39
6347,33,M,Sudeste,moderado,6747.98,134,FII Alpha,FII,2.42,Alto,2023-03-22,30018.67,5.65,Ativo,31714.72
6348,72,F,Sudeste,Moderado,7483.02,151,FII Alpha,Cripto,1.13,Alto,2022-02-28,5588.7,-8.26,Ativo,5127.07
6349,56,Outro,Nordeste,Moderado,6833.05,145,Cripto Delta,Cripto,1.07,Alto,2023-08-17,20300.58,-25.93,Ativo,15036.64
6350,21,M,Centro-Oeste,Agressivo,10117.81,165,Ação Beta,Cripto,0.74,Alto,2023-12-27,4524.03,54.43,Ativo,10479.69
6351,42,Feminino,Centro-Oeste,Agressivo,3369.0,156,Renda Fixa Gama,Renda Fixa,1.33,Baixo,2022-11-20,25111.44,69.44,Ativo,42548.82
6352,49,Masculino,Norte,Agressivo,12251.54,141,FII Alpha,Ações,1.53,Médio,2022-01-09,14214.09,-28.11,Resgatado,10218.51
6353,57,Feminino,Sudeste,moderado,8490.85,172,Renda Fixa Gama,Cripto,1.1,Alto,2023-04-01,17343.82,8.44,Ativo,18807.64
6354,30,Feminino,Nordeste,Agressivo,8945.35,176,FII Alpha,Ações,1.05,Baixo,2024-02-16,3919.37,68.19,Resgatado,6591.99
6355,62,M,Sul,Agressivo,9274.89,197,Renda Fixa Gama,FII,1.78,Baixo,2025-09-23,38239.21,-27.73,Ativo,27635.48
6356,34,Masculino,Sul,moderado,8590.86,115,Cripto Delta,Cripto,2.38,Médio,2025-09-10,42135.77,50.46,Resgatado,63397.48
6357,66,Outro,Norte,Moderado,2774.73,104,FII Alpha,Ações,2.21,Médio,2023-09-05,7436.7,-3.24,Resgatado,7195.75
6358,54,Feminino,Norte,Moderado,3167.48,100,FII Alpha,Cripto,0.38,Baixo,2022-04-28,37657.3,55.03,Ativo,58380.11
6359,23,Masculino,Sudeste,Conservador,7748.02,121,Ação Beta,Renda Fixa,1.67,Alto,2023-03-29,6864.19,,Resgatado,9933.86
6360,36,Outro,Sudeste,Moderado,7443.95,147,Ação Beta,FII,0.12,Alto,2023-02-11,4734.32,,Ativo,8215.47
6361,30,Feminino,Sul,Agressivo,8214.5,125,FII Alpha,Renda Fixa,1.62,Médio,2023-08-15,6147.59,3.73,Ativo,6376.9
6362,74,Masculino,Sul,Moderado,6116.61,133,Cripto Delta,Cripto,1.21,Baixo,2025-03-02,2073.3,-13.33,Ativo,1796.93
6363,43,M,Sul,moderado,2706.78,157,Renda Fixa Gama,Ações,1.28,Alto,2023-05-07,19115.69,24.45,Resgatado,23789.48
6364,31,Feminino,Sul,Moderado,5724.68,184,Ação Beta,Cripto,1.51,Baixo,2023-07-05,47669.64,78.33,Resgatado,85009.27
6365,48,Feminino,Centro-Oeste,Moderado,7853.41,106,Ação Beta,Cripto,1.88,Baixo,2023-05-30,45013.12,-25.55,Resgatado,33512.27
6366,71,Masculino,Sudeste,Conservador,5367.07,124,Ação Beta,Cripto,1.85,Alto,2023/99/99,16929.4,-10.38,Ativo,15172.13
6367,21,Feminino,Sudeste,Conservador,5988.11,156,Ação Beta,Renda Fixa,0.21,Alto,2024-10-11,39835.06,64.3,Resgatado,98173.5
6368,56,Outro,Sul,Agressivo,6075.13,111,Cripto Delta,Renda Fixa,1.87,Alto,2025-07-11,41317.0,45.49,Ativo,60112.1
6369,25,Feminino,Nordeste,moderado,4694.98,130,FII Alpha,Ações,2.09,Médio,2024-12-11,8026.89,16.74,Resgatado,9370.59
6370,42,F,Sul,Agressivo,3965.23,126,Renda Fixa Gama,FII,0.26,Médio,2024-09-04,11858.04,24.3,Ativo,14739.54
6371,30,Outro,Norte,moderado,11270.94,185,Ação Beta,FII,0.88,Baixo,2025-11-14,34679.53,-1.86,Ativo,34034.49
6372,49,Masculino,Nordeste,moderado,9896.5,133,Cripto Delta,Ações,2.0,Alto,2025-03-24,13569.53,75.87,Resgatado,23864.73
6373,55,Outro,Norte,Conservador,8675.36,180,Cripto Delta,Cripto,1.28,Alto,2023-01-12,46938.57,7.73,Ativo,50566.92
6374,55,F,Nordeste,Moderado,7037.58,174,Ação Beta,FII,1.77,Baixo,2022-08-02,11920.26,11.79,Resgatado,13325.66
6375,73,F,Norte,Moderado,3488.25,192,Renda Fixa Gama,Renda Fixa,1.31,Alto,2025-11-30,40057.7,21.6,Resgatado,48710.16
6376,45,Feminino,Sul,Conservador,8218.26,133,Ação Beta,Ações,2.45,Alto,2023-07-22,38025.97,-6.5,Ativo,35554.28
6377,70,Feminino,Sul,Agressivo,8788.27,136,Cripto Delta,Ações,2.35,Alto,2023-05-01,25436.04,-8.39,Resgatado,23301.96
6378,47,M,Nordeste,Moderado,5138.81,157,Renda Fixa Gama,Cripto,0.77,Médio,2023-07-09,13532.15,36.07,Ativo,18413.2
6379,20,Outro,Norte,Agressivo,3330.75,159,Cripto Delta,FII,1.03,Baixo,2024-11-16,2176.03,55.22,Resgatado,3377.63
6380,45,M,Centro-Oeste,Moderado,7067.3,125,FII Alpha,FII,1.14,Alto,2025-08-18,41504.98,52.74,Ativo,63394.71
6381,20,F,Nordeste,Agressivo,8669.79,144,Cripto Delta,Cripto,0.35,Médio,2022-02-02,19198.92,32.22,Resgatado,25384.81
6382,62,Feminino,Nordeste,moderado,4399.9,144,Ação Beta,Ações,1.07,Médio,2025-02-24,17335.46,40.28,Resgatado,24318.18
6383,71,Feminino,Sudeste,moderado,7321.77,131,Renda Fixa Gama,Ações,1.96,Baixo,2024-03-06,2702.44,32.01,Resgatado,3567.49
6384,51,Feminino,Nordeste,Moderado,3731.4,168,Ação Beta,Ações,2.13,Alto,2022-12-16,7990.8,66.24,Resgatado,13283.91
6385,33,Masculino,Centro-Oeste,Agressivo,3158.3,183,FII Alpha,Ações,2.23,Médio,2024-05-15,18711.81,12.62,Resgatado,21073.24
6386,39,F,Sul,Agressivo,6512.17,170,Renda Fixa Gama,Renda Fixa,0.13,Médio,2025-01-09,34696.06,-16.44,Resgatado,28992.03
6387,49,Feminino,Norte,moderado,3964.03,122,Renda Fixa Gama,Renda Fixa,1.99,Baixo,2023-11-22,10762.76,17.9,Resgatado,12689.29
6388,55,F,Sudeste,Agressivo,7075.21,164,Renda Fixa Gama,Ações,1.31,Médio,2023-12-05,8598.73,65.79,Resgatado,14255.83
6389,25,Feminino,Norte,Conservador,1961.42,138,Cripto Delta,Ações,0.59,Alto,2023-07-01,13483.67,69.09,Ativo,22799.54
6390,72,Outro,Sul,Agressivo,3857.42,166,Ação Beta,Ações,1.3,Médio,2023-02-24,14529.96,34.84,Resgatado,19592.2
6391,25,F,Nordeste,moderado,8572.76,144,Renda Fixa Gama,Renda Fixa,2.13,Médio,2022-09-19,20794.15,-23.15,Resgatado,15980.3
6392,74,M,Centro-Oeste,Conservador,7731.29,166,Renda Fixa Gama,Cripto,1.14,Alto,2023-05-08,18366.33,49.46,Resgatado,27450.32
6393,23,Masculino,Sudeste,Conservador,7047.6,162,Renda Fixa Gama,FII,2.48,Médio,2024-01-03,4159.22,41.84,Resgatado,5899.44
6394,31,M,Centro-Oeste,Agressivo,4886.3,169,FII Alpha,Renda Fixa,1.58,Baixo,2025-04-24,31086.65,19.69,Ativo,37207.61
6395,49,F,Centro-Oeste,moderado,6034.27,194,Renda Fixa Gama,Ações,1.28,Médio,2025-02-25,6957.92,-12.07,Resgatado,6118.1
6396,52,Feminino,Centro-Oeste,moderado,5438.1,153,Cripto Delta,Ações,0.81,Baixo,2022-09-27,43487.34,36.71,Ativo,59451.54
6397,27,F,Centro-Oeste,moderado,11834.44,126,Cripto Delta,Ações,0.13,Baixo,2022-07-20,43045.94,23.05,Ativo,52968.03
6398,20,Masculino,Sul,Conservador,6791.09,192,Renda Fixa Gama,Ações,1.57,Alto,2024-04-03,4083.19,-23.35,Ativo,3129.77
6399,29,F,Centro-Oeste,moderado,4083.48,178,Cripto Delta,Cripto,1.49,Baixo,2025-06-07,20948.4,13.76,Ativo,23830.9
6400,66,Feminino,Centro-Oeste,Conservador,5797.72,135,Cripto Delta,Renda Fixa,1.34,Médio,2024-07-09,24105.63,73.26,Ativo,41765.41
6401,48,M,Sul,Conservador,1798.66,104,Renda Fixa Gama,FII,1.39,Alto,2025-03-17,49795.47,15.26,Ativo,57394.26
6402,46,Outro,Norte,Moderado,1240.55,166,Cripto Delta,Ações,2.12,Baixo,2022-08-02,12937.33,17.24,Ativo,15167.73
6403,22,M,Sul,Agressivo,9656.79,150,FII Alpha,Cripto,0.86,Baixo,2024-07-02,31979.54,31.32,Resgatado,41995.53
6404,69,Feminino,Nordeste,moderado,6684.22,188,Renda Fixa Gama,Cripto,1.42,Baixo,2023/99/99,23125.88,2.68,Resgatado,23745.65
6405,42,Feminino,Sul,Conservador,4871.03,131,Ação Beta,Ações,1.73,Médio,2024-01-14,38545.36,-21.91,Resgatado,30100.07
6406,58,Masculino,Norte,Agressivo,5933.7,120,Cripto Delta,Ações,0.6,Médio,2025-10-04,12797.66,36.14,Ativo,17422.73
6407,48,F,Nordeste,Conservador,5739.58,116,Renda Fixa Gama,FII,2.32,Baixo,2022-08-20,34205.6,24.46,Resgatado,42572.29
6408,38,F,Nordeste,Agressivo,6168.98,172,Ação Beta,Renda Fixa,1.87,Alto,2023-03-19,6929.63,45.16,Resgatado,10059.05
6409,37,M,Sudeste,Conservador,8869.37,125,FII Alpha,FII,0.23,Médio,2022-11-09,1248.79,22.41,Resgatado,1528.64
6410,56,Outro,Centro-Oeste,moderado,7338.59,121,FII Alpha,Renda Fixa,2.18,Alto,2022-07-20,1402.04,-2.79,Ativo,1362.92
6411,39,Outro,Nordeste,Moderado,4976.04,140,Renda Fixa Gama,Cripto,2.33,Médio,2025-07-15,24888.14,12.28,Resgatado,27944.4
6412,21,Masculino,Nordeste,Moderado,1627.8,158,Renda Fixa Gama,Cripto,2.0,Alto,2022-01-03,38651.26,-28.51,Resgatado,27631.79
6413,30,Feminino,Norte,Moderado,3494.22,186,FII Alpha,Ações,1.12,Alto,2022-12-19,29092.55,-12.93,Ativo,37996.32
6414,62,Masculino,Nordeste,Conservador,7896.14,174,FII Alpha,FII,2.49,Baixo,2025-03-12,2297.99,56.46,Resgatado,3595.44
